Date,Total Assets,Distribution,Weights
2020-06-29,15664.547460556032,"{'HUM': 8086.744262695313, 'CI': 6154.449005126953, 'MRK': 1404.5810470581055, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-06-30,15869.00201225281,"{'HUM': 8265.59228515625, 'CI': 6157.728652954102, 'MRK': 1426.9079284667969, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-01,16058.104673385622,"{'HUM': 8346.595764160156, 'CI': 6251.250686645508, 'MRK': 1441.4850769042969, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-02,16077.204938888552,"{'HUM': 8353.844055175781, 'CI': 6250.924377441406, 'MRK': 1453.6633605957031, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-06,16151.31907463074,"{'HUM': 8451.262268066406, 'CI': 6212.858352661133, 'MRK': 1468.425308227539, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-07,15795.08860588074,"{'HUM': 8349.793579101562, 'CI': 5973.965301513672, 'MRK': 1452.5565795898438, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-08,15594.174894332888,"{'HUM': 8228.287353515625, 'CI': 5909.319763183594, 'MRK': 1437.7946319580078, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-09,15303.027631759645,"{'HUM': 8162.633117675781, 'CI': 5706.523132324219, 'MRK': 1415.0982360839844, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-10,15329.016950607302,"{'HUM': 8134.067626953125, 'CI': 5760.339584350586, 'MRK': 1415.8365936279297, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-13,15406.691587448122,"{'HUM': 8140.250427246094, 'CI': 5820.391159057617, 'MRK': 1427.27685546875, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-14,15893.527585983278,"{'HUM': 8452.967590332031, 'CI': 5977.902908325195, 'MRK': 1443.8839416503906, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-15,15853.46456718445,"{'HUM': 8428.027587890625, 'CI': 5940.821685791016, 'MRK': 1465.8421478271484, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-16,15829.685194015505,"{'HUM': 8439.112854003906, 'CI': 5906.695404052734, 'MRK': 1465.1037902832031, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-17,16015.447034835817,"{'HUM': 8622.43701171875, 'CI': 5900.46028137207, 'MRK': 1473.776596069336, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-20,15712.559720993044,"{'HUM': 8457.6572265625, 'CI': 5770.840759277344, 'MRK': 1465.288589477539, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-21,15800.724897384645,"{'HUM': 8475.348937988281, 'CI': 5850.90934753418, 'MRK': 1455.6934661865234, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-22,15855.634046554567,"{'HUM': 8577.24462890625, 'CI': 5805.952911376953, 'MRK': 1453.6633605957031, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-23,15815.72759819031,"{'HUM': 8478.76025390625, 'CI': 5877.81623840332, 'MRK': 1440.3779602050781, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-24,15740.774717330934,"{'HUM': 8359.1728515625, 'CI': 5940.164794921875, 'MRK': 1422.6639251708984, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-27,15569.52934074402,"{'HUM': 8335.297668457031, 'CI': 5759.026870727539, 'MRK': 1456.431655883789, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-28,15498.602689743044,"{'HUM': 8242.144104003906, 'CI': 5767.230529785156, 'MRK': 1470.4549102783203, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-29,15898.699705123905,"{'HUM': 8449.98327636719, 'CI': 5965.761642456055, 'MRK': 1464.181640625, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22}"
2020-07-30,15828.401182174684,"{'HUM': 8495.601318359375, 'CI': 5856.48811340332, 'MRK': 1457.5386047363281, 'ELV': 0.0, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22, 'ELV': 0}"
2020-07-31,15531.975095748903,"{'HUM': 8365.780639648438, 'CI': 5666.81755065918, 'MRK': 1480.603759765625, 'ELV': 0.0, 'cash': 18.773145675661226}","{'HUM': 22, 'CI': 35, 'MRK': 22, 'ELV': 0}"
2020-08-03,15629.352170944218,"{'HUM': 8792.843566894533, 'CI': 6163.588287353516, 'ELV': 514.5264282226562, 'ABBV': 81.25345611572266, 'cash': 77.14043235779013}","{'HUM': 23, 'CI': 38, 'ELV': 2, 'ABBV': 1}"
2020-08-04,15570.932630538942,"{'HUM': 8717.740509033203, 'CI': 6181.403106689453, 'ELV': 514.7925415039062, 'ABBV': 79.85604095458984, 'cash': 77.14043235779013}","{'HUM': 23, 'CI': 38, 'ELV': 2, 'ABBV': 1}"
2020-08-05,15911.604520797733,"{'HUM': 9001.438293457033, 'CI': 6230.212371826172, 'ELV': 523.8381958007812, 'ABBV': 78.97522735595703, 'cash': 77.14043235779013}","{'HUM': 23, 'CI': 38, 'ELV': 2, 'ABBV': 1}"
2020-08-06,15921.879735946657,"{'HUM': 10664.227935791016, 'ELV': 2321.6119079589844, 'ABBV': 1646.3860931396484, 'REGN': 1242.4200439453125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-07,16240.125684738161,"{'HUM': 10933.951904296875, 'ELV': 2365.9096069335933, 'ABBV': 1652.6103744506836, 'REGN': 1240.4200439453125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-10,16272.926115036013,"{'HUM': 10981.567749023438, 'ELV': 2384.6380004882812, 'ABBV': 1643.0066299438477, 'REGN': 1216.47998046875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-11,16167.595121383669,"{'HUM': 10877.183349609375, 'ELV': 2397.293701171875, 'ABBV': 1648.1643447875977, 'REGN': 1197.719970703125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-12,16381.689687728884,"{'HUM': 10989.414459228516, 'ELV': 2421.6665954589844, 'ABBV': 1698.6749267578125, 'REGN': 1224.699951171875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-13,16342.087743759157,"{'HUM': 10974.764190673828, 'ELV': 2414.396942138672, 'ABBV': 1683.912826538086, 'REGN': 1221.780029296875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-14,16426.006856918335,"{'HUM': 11040.690399169922, 'ELV': 2422.0934143066406, 'ABBV': 1690.8492736816406, 'REGN': 1225.1400146484375, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-17,16411.483419418335,"{'HUM': 10988.107635498047, 'ELV': 2421.067840576172, 'ABBV': 1713.6142272949219, 'REGN': 1241.4599609375, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-18,16314.809774398806,"{'HUM': 10913.807373046875, 'ELV': 2415.4238891601562, 'ABBV': 1701.1647033691406, 'REGN': 1237.1800537109375, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-19,16374.73248100281,"{'HUM': 10935.523223876953, 'ELV': 2423.5474548339844, 'ABBV': 1709.1680374145508, 'REGN': 1259.260009765625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-20,16213.441526412968,"{'HUM': 10829.829528808596, 'ELV': 2409.4371643066406, 'ABBV': 1693.1610488891602, 'REGN': 1233.780029296875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-21,16335.585866928102,"{'HUM': 10956.191802978516, 'ELV': 2434.0660400390625, 'ABBV': 1687.1142883300781, 'REGN': 1210.97998046875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-24,15928.628690719606,"{'HUM': 10623.676849365234, 'ELV': 2387.2890014648433, 'ABBV': 1680.889045715332, 'REGN': 1189.5400390625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-25,15922.803457260134,"{'HUM': 10617.399810791016, 'ELV': 2364.2841796875, 'ABBV': 1672.8857116699219, 'REGN': 1221.0, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-26,15822.2270565033,"{'HUM': 10562.199279785158, 'ELV': 2310.750274658203, 'ABBV': 1678.0437469482422, 'REGN': 1224.0, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-27,15962.053396224977,"{'HUM': 10659.518096923828, 'ELV': 2348.207061767578, 'ABBV': 1677.154541015625, 'REGN': 1229.93994140625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-28,15973.46359062195,"{'HUM': 10674.956085205078, 'ELV': 2371.2113342285156, 'ABBV': 1674.8424453735352, 'REGN': 1205.219970703125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-08-31,16259.349943161013,"{'HUM': 10861.486633300781, 'ELV': 2407.4706115722656, 'ABBV': 1703.298957824707, 'REGN': 1239.8599853515625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-01,16061.518667221071,"{'HUM': 10853.114227294922, 'ELV': 2335.2940063476562, 'ABBV': 1640.5166931152344, 'REGN': 1185.3599853515625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-02,16523.800664901733,"{'HUM': 11191.121795654297, 'ELV': 2394.215606689453, 'ABBV': 1670.929458618164, 'REGN': 1220.300048828125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-03,16226.121328353885,"{'HUM': 11021.334411621096, 'ELV': 2368.816864013672, 'ABBV': 1633.9362487792969, 'REGN': 1154.800048828125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-04,16013.720937728885,"{'HUM': 10809.684997558596, 'ELV': 2362.145965576172, 'ABBV': 1633.9362487792969, 'REGN': 1160.719970703125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-08,15665.801534652714,"{'HUM': 10605.101989746096, 'ELV': 2285.09555053711, 'ABBV': 1604.5902099609375, 'REGN': 1123.780029296875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-09,15793.913976669313,"{'HUM': 10679.661804199219, 'ELV': 2295.0509490966797, 'ABBV': 1629.6674194335938, 'REGN': 1142.300048828125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-10,15271.629331588747,"{'HUM': 10291.162719726562, 'ELV': 2238.580123901367, 'ABBV': 1594.452781677246, 'REGN': 1100.199951171875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-11,15185.118177413944,"{'HUM': 10238.57830810547, 'ELV': 2214.464447021484, 'ABBV': 1595.341667175293, 'REGN': 1089.5, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-14,15624.039381027223,"{'HUM': 10559.581512451172, 'ELV': 2279.431686401367, 'ABBV': 1609.3924026489258, 'REGN': 1128.4000244140625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-15,15520.908750534061,"{'HUM': 10464.353942871096, 'ELV': 2232.6586303710933, 'ABBV': 1616.8623733520508, 'REGN': 1159.800048828125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-16,15485.021306991579,"{'HUM': 10440.28482055664, 'ELV': 2262.438446044922, 'ABBV': 1596.7642364501953, 'REGN': 1138.300048828125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-17,15427.6603679657,"{'HUM': 10399.211334228516, 'ELV': 2257.118179321289, 'ABBV': 1594.0970993041992, 'REGN': 1130.0, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-18,15561.097455978395,"{'HUM': 10533.418670654297, 'ELV': 2267.3309326171875, 'ABBV': 1602.6341171264648, 'REGN': 1110.47998046875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-21,15275.8316860199,"{'HUM': 10320.9873046875, 'ELV': 2211.717727661133, 'ABBV': 1584.4928741455078, 'REGN': 1111.4000244140625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-22,15007.846593856813,"{'HUM': 10118.23599243164, 'ELV': 2123.578811645508, 'ABBV': 1575.7780151367188, 'REGN': 1143.02001953125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-23,14919.508626937868,"{'HUM': 10083.179992675781, 'ELV': 2108.903274536133, 'ABBV': 1549.8115997314453, 'REGN': 1130.3800048828125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-24,14949.682096481327,"{'HUM': 10124.51385498047, 'ELV': 2135.078750610351, 'ABBV': 1527.935691833496, 'REGN': 1114.9200439453125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-25,15406.439786911013,"{'HUM': 10486.853393554688, 'ELV': 2190.605712890625, 'ABBV': 1533.6269302368164, 'REGN': 1148.1199951171875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-28,15414.129796981813,"{'HUM': 10464.615142822266, 'ELV': 2206.139556884766, 'ABBV': 1552.3013763427734, 'REGN': 1143.8399658203125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-29,15489.68560600281,"{'HUM': 10520.296875, 'ELV': 2229.5692749023433, 'ABBV': 1545.3657302856445, 'REGN': 1147.219970703125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-09-30,15874.644918441774,"{'HUM': 10844.94369506836, 'ELV': 2305.092315673828, 'ABBV': 1557.8150939941406, 'REGN': 1119.56005859375, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-01,15935.437963485721,"{'HUM': 10883.460388183596, 'ELV': 2318.6521911621094, 'ABBV': 1549.8115997314453, 'REGN': 1136.280029296875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-02,15767.427503585817,"{'HUM': 10698.733520507812, 'ELV': 2360.1895751953125, 'ABBV': 1531.6706771850586, 'REGN': 1129.5999755859375, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-05,16260.463781356813,"{'HUM': 10995.084228515625, 'ELV': 2444.123748779297, 'ABBV': 1563.8620147705078, 'REGN': 1210.1600341796875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-06,16077.819356918337,"{'HUM': 10905.471221923828, 'ELV': 2434.254180908203, 'ABBV': 1527.5801696777344, 'REGN': 1163.280029296875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-07,16546.399557113647,"{'HUM': 11251.60565185547, 'ELV': 2515.6134338378906, 'ABBV': 1548.5667114257812, 'REGN': 1183.3800048828125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-08,16514.27730369568,"{'HUM': 11196.841827392578, 'ELV': 2517.072967529297, 'ABBV': 1553.3687438964844, 'REGN': 1199.760009765625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-09,16695.032804489136,"{'HUM': 11357.202941894531, 'ELV': 2526.6849060058594, 'ABBV': 1559.7711868286133, 'REGN': 1204.1400146484375, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-12,16664.208967208862,"{'HUM': 11280.690307617188, 'ELV': 2562.3866271972656, 'ABBV': 1570.7983016967773, 'REGN': 1203.0999755859375, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-13,16718.661039352417,"{'HUM': 11340.695434570312, 'ELV': 2552.688446044922, 'ABBV': 1562.0834426879883, 'REGN': 1215.9599609375, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-14,16393.067449569706,"{'HUM': 11083.64666748047, 'ELV': 2508.919189453125, 'ABBV': 1551.6278228759766, 'REGN': 1201.6400146484375, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-15,16692.479055404663,"{'HUM': 11407.510711669922, 'ELV': 2530.8901977539062, 'ABBV': 1536.4844055175781, 'REGN': 1170.3599853515625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-16,16819.093008041382,"{'HUM': 11469.349182128908, 'ELV': 2547.7970581054688, 'ABBV': 1555.2330322265625, 'REGN': 1199.47998046875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-19,16588.987363815308,"{'HUM': 11347.770080566408, 'ELV': 2507.8046264648433, 'ABBV': 1519.8988723754883, 'REGN': 1166.280029296875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-20,16653.385984420776,"{'HUM': 11435.024047851562, 'ELV': 2499.0504455566406, 'ABBV': 1518.817726135254, 'REGN': 1153.260009765625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-21,16684.547025680542,"{'HUM': 11456.509185791016, 'ELV': 2541.7040405273433, 'ABBV': 1494.2999954223633, 'REGN': 1144.800048828125, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-22,16897.107664108276,"{'HUM': 11559.485412597658, 'ELV': 2619.0296630859375, 'ABBV': 1519.8988723754883, 'REGN': 1151.4599609375, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-23,17036.32099723816,"{'HUM': 11642.02294921875, 'ELV': 2667.0042114257812, 'ABBV': 1520.440086364746, 'REGN': 1159.6199951171875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-26,16705.580144882202,"{'HUM': 11401.484161376953, 'ELV': 2572.5135498046875, 'ABBV': 1512.8686981201172, 'REGN': 1171.47998046875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-27,16591.513944625854,"{'HUM': 11323.13818359375, 'ELV': 2565.0466918945312, 'ABBV': 1491.055274963379, 'REGN': 1165.0400390625, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-28,15913.313405990602,"{'HUM': 10828.17416381836, 'ELV': 2452.7914123535156, 'ABBV': 1451.0341186523438, 'REGN': 1134.0799560546875, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2}"
2020-10-29,15354.098112106325,"{'HUM': 10395.833862304688, 'ELV': 2345.1715393066406, 'ABBV': 1454.2789993286133, 'REGN': 1111.5799560546875, 'RVTY': 0.0, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2, 'RVTY': 0}"
2020-10-30,15471.84374046326,"{'HUM': 10462.125915527346, 'ELV': 2341.2233276367188, 'ABBV': 1534.1407470703125, 'REGN': 1087.1199951171875, 'RVTY': 0.0, 'cash': 47.233755111696155}","{'HUM': 27, 'ELV': 9, 'ABBV': 21, 'REGN': 2, 'RVTY': 0}"
2020-11-02,15829.12627220154,"{'HUM': 11498.83187866211, 'ABBV': 2121.2366943359375, 'REGN': 1645.7400512695312, 'RVTY': 526.3316040039062, 'VRTX': 0.0, 'cash': 36.98604393005553}","{'HUM': 29, 'ABBV': 28, 'REGN': 3, 'RVTY': 4, 'VRTX': 0}"
2020-11-03,16267.937887191774,"{'HUM': 11916.760040283203, 'ABBV': 2114.266387939453, 'REGN': 1671.5700073242188, 'RVTY': 528.3554077148438, 'VRTX': 0.0, 'cash': 36.98604393005553}","{'HUM': 29, 'ABBV': 28, 'REGN': 3, 'RVTY': 4, 'VRTX': 0}"
2020-11-04,17326.82756614685,"{'HUM': 12721.100280761719, 'ABBV': 2271.466033935547, 'REGN': 1761.4200439453125, 'RVTY': 535.8551635742188, 'VRTX': 0.0, 'cash': 36.98604393005553}","{'HUM': 29, 'ABBV': 28, 'REGN': 3, 'RVTY': 4, 'VRTX': 0}"
2020-11-05,17009.97081565857,"{'HUM': 12405.33056640625, 'ABBV': 2251.9964294433594, 'REGN': 1766.4299926757812, 'RVTY': 549.227783203125, 'VRTX': 0.0, 'cash': 36.98604393005553}","{'HUM': 29, 'ABBV': 28, 'REGN': 3, 'RVTY': 4, 'VRTX': 0}"
2020-11-06,16737.005025863647,"{'HUM': 12593.201293945312, 'ABBV': 2630.3421020507812, 'RVTY': 981.2172241210938, 'VRTX': 440.55999755859375, 'ELV': 0.0, 'cash': 91.68440818786803}","{'HUM': 30, 'ABBV': 33, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-09,16436.39323234558,"{'HUM': 12314.87548828125, 'ABBV': 2776.3052368164062, 'RVTY': 889.4841232299805, 'VRTX': 445.7000122070312, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-10,16736.659452438354,"{'HUM': 12538.466491699219, 'ABBV': 2885.757522583008, 'RVTY': 871.7070541381836, 'VRTX': 430.7000122070312, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-11,16607.008672714233,"{'HUM': 12402.507934570312, 'ABBV': 2864.7427978515625, 'RVTY': 896.2895660400391, 'VRTX': 433.44000244140625, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-12,16773.894842147827,"{'HUM': 12571.365051269531, 'ABBV': 2848.6896057128906, 'RVTY': 907.1918182373047, 'VRTX': 436.61999511718744, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-13,16887.204473495483,"{'HUM': 12617.947082519531, 'ABBV': 2890.7195739746094, 'RVTY': 917.4694366455078, 'VRTX': 451.0400085449218, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-16,16731.700353622437,"{'HUM': 12476.456909179688, 'ABBV': 2870.8724060058594, 'RVTY': 925.8026580810547, 'VRTX': 448.5400085449218, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-17,16567.956914901733,"{'HUM': 12292.747192382812, 'ABBV': 2895.681106567383, 'RVTY': 923.5802307128906, 'VRTX': 445.9200134277344, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-18,16400.024938583374,"{'HUM': 12182.405090332031, 'ABBV': 2881.379638671875, 'RVTY': 893.5118255615234, 'VRTX': 432.7000122070312, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-19,16105.742071151737,"{'HUM': 11854.29382324219, 'ABBV': 2909.1073608398438, 'RVTY': 908.3725128173828, 'VRTX': 423.94000244140625, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-20,16114.11537742615,"{'HUM': 11826.343688964844, 'ABBV': 2943.2562561035156, 'RVTY': 904.0670471191406, 'VRTX': 430.4200134277344, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-23,16231.7585811615,"{'HUM': 11916.01318359375, 'ABBV': 2982.367721557617, 'RVTY': 887.6093139648436, 'VRTX': 435.739990234375, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-24,16243.7389125824,"{'HUM': 11883.988037109375, 'ABBV': 3034.321533203125, 'RVTY': 882.4009704589844, 'VRTX': 433.0, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
2020-11-25,16048.767446517946,"{'HUM': 11675.825500488281, 'ABBV': 3041.3263549804688, 'RVTY': 885.38720703125, 'VRTX': 436.2000122070312, 'ELV': 0.0, 'cash': 10.028371810914905}","{'HUM': 30, 'ABBV': 34, 'RVTY': 7, 'VRTX': 2, 'ELV': 0}"
