Date,Total Assets,Distribution
2017-06-05,10297.140424728394,"{'ABBV': 5416.061134338379, 'BMY': 2161.5677909851074, 'UNH': 1605.08056640625, 'COO': 721.7739715576172, 'CNC': 75.5999984741211, 'cash': 317.05696296691895}"
2017-06-06,10312.915998458862,"{'ABBV': 5444.942092895508, 'BMY': 2132.6695442199707, 'UNH': 1618.0561828613281, 'COO': 723.9612121582032, 'CNC': 76.2300033569336, 'cash': 317.05696296691895}"
2017-06-07,10448.293523788452,"{'ABBV': 5515.540924072266, 'BMY': 2170.2372245788574, 'UNH': 1639.4427490234375, 'COO': 728.3956604003906, 'CNC': 77.62000274658203, 'cash': 317.05696296691895}"
2017-06-08,10443.088121414185,"{'ABBV': 5516.343231201172, 'BMY': 2181.796401977539, 'UNH': 1625.8409118652344, 'COO': 724.380615234375, 'CNC': 77.66999816894531, 'cash': 317.05696296691895}"
2017-06-09,10538.048028945923,"{'ABBV': 5589.350662231445, 'BMY': 2218.950828552246, 'UNH': 1623.7828063964844, 'COO': 711.406768798828, 'CNC': 77.5, 'cash': 317.05696296691895}"
2017-06-12,10529.172998428345,"{'ABBV': 5578.116683959961, 'BMY': 2244.133026123047, 'UNH': 1604.0071105957031, 'COO': 709.3692169189453, 'CNC': 76.48999786376953, 'cash': 317.05696296691895}"
2017-06-13,10563.440027236938,"{'ABBV': 5589.350662231445, 'BMY': 2237.114585876465, 'UNH': 1620.1138305664062, 'COO': 721.7439880371094, 'CNC': 78.05999755859376, 'cash': 317.05696296691895}"
2017-06-14,10651.613328933716,"{'ABBV': 5657.540054321289, 'BMY': 2250.73861694336, 'UNH': 1631.8367004394531, 'COO': 716.0809936523438, 'CNC': 78.36000061035156, 'cash': 317.05696296691895}"
2017-06-15,10640.277574539185,"{'ABBV': 5663.957672119141, 'BMY': 2240.830635070801, 'UNH': 1620.7844543457031, 'COO': 718.6278533935547, 'CNC': 79.0199966430664, 'cash': 317.05696296691895}"
2017-06-16,10691.987131118774,"{'ABBV': 5700.061492919922, 'BMY': 2248.261520385742, 'UNH': 1632.0161437988281, 'COO': 715.9610137939453, 'CNC': 78.62999725341795, 'cash': 317.05696296691895}"
2017-06-19,10768.586503982544,"{'ABBV': 5723.327560424805, 'BMY': 2279.636863708496, 'UNH': 1644.5057678222656, 'COO': 725.4293518066406, 'CNC': 78.62999725341795, 'cash': 317.05696296691895}"
2017-06-20,10781.094873428345,"{'ABBV': 5713.698616027832, 'BMY': 2297.800621032715, 'UNH': 1646.7518615722656, 'COO': 727.4668121337891, 'CNC': 78.31999969482422, 'cash': 317.05696296691895}"
2017-06-21,10827.481531143188,"{'ABBV': 5723.327560424805, 'BMY': 2314.7266387939453, 'UNH': 1661.5776062011719, 'COO': 730.6727600097656, 'CNC': 80.12000274658203, 'cash': 317.05696296691895}"
2017-06-22,11047.786176681519,"{'ABBV': 5870.942420959473, 'BMY': 2366.7434425354004, 'UNH': 1675.7749938964844, 'COO': 734.2683563232423, 'CNC': 83.0, 'cash': 317.05696296691895}"
2017-06-23,10969.283372879028,"{'ABBV': 5827.6203536987305, 'BMY': 2338.2586517333984, 'UNH': 1664.5431518554688, 'COO': 737.6542510986328, 'CNC': 84.1500015258789, 'cash': 317.05696296691895}"
2017-06-26,10987.60420036316,"{'ABBV': 5835.643005371094, 'BMY': 2349.8170204162598, 'UNH': 1663.3750915527344, 'COO': 739.3621215820312, 'CNC': 82.3499984741211, 'cash': 317.05696296691895}"
2017-06-27,10900.887121200562,"{'ABBV': 5807.563514709473, 'BMY': 2307.7088050842285, 'UNH': 1658.7026977539062, 'COO': 728.8451385498047, 'CNC': 81.01000213623047, 'cash': 317.05696296691895}"
2017-06-28,10949.704778671265,"{'ABBV': 5850.08243560791, 'BMY': 2306.4702568054195, 'UNH': 1668.5865783691406, 'COO': 726.1485443115234, 'CNC': 81.36000061035156, 'cash': 317.05696296691895}"
2017-06-29,10891.398015975952,"{'ABBV': 5814.784278869629, 'BMY': 2304.406414031983, 'UNH': 1664.7224426269531, 'COO': 710.4779205322266, 'CNC': 79.94999694824217, 'cash': 317.05696296691895}"
2017-06-30,10897.845212936401,"{'ABBV': 5817.190361022949, 'BMY': 2300.277919769287, 'UNH': 1666.070556640625, 'COO': 717.3694152832032, 'CNC': 79.87999725341795, 'cash': 317.05696296691895}"
2017-07-03,10915.533632278442,"{'ABBV': 5809.969596862793, 'BMY': 2322.984031677246, 'UNH': 1677.1223449707031, 'COO': 708.2606964111327, 'CNC': 80.13999938964844, 'cash': 317.05696296691895}"
2017-07-05,10960.656854629517,"{'ABBV': 5814.784278869629, 'BMY': 2342.522201538086, 'UNH': 1691.4988708496094, 'COO': 713.2045440673828, 'CNC': 81.58999633789062, 'cash': 317.05696296691895}"
2017-07-06,10836.832845687866,"{'ABBV': 5754.614601135254, 'BMY': 2298.0410118103027, 'UNH': 1679.7288513183594, 'COO': 707.6914215087891, 'CNC': 79.69999694824217, 'cash': 317.05696296691895}"
2017-07-07,10917.409101486206,"{'ABBV': 5778.681297302246, 'BMY': 2324.2304649353027, 'UNH': 1688.8932800292969, 'COO': 727.2870941162109, 'CNC': 81.26000213623047, 'cash': 317.05696296691895}"
2017-07-10,10897.216608047485,"{'ABBV': 5762.637252807618, 'BMY': 2325.062026977539, 'UNH': 1679.8185729980469, 'COO': 731.5117950439453, 'CNC': 81.12999725341795, 'cash': 317.05696296691895}"
2017-07-11,10866.108869552612,"{'ABBV': 5763.439140319824, 'BMY': 2300.119411468506, 'UNH': 1670.8329772949219, 'COO': 732.6803741455077, 'CNC': 81.9800033569336, 'cash': 317.05696296691895}"
2017-07-12,10926.3946018219,"{'ABBV': 5818.483200073242, 'BMY': 2288.0644912719727, 'UNH': 1677.4821472167969, 'COO': 742.8078002929688, 'CNC': 82.5, 'cash': 317.05696296691895}"
2017-07-13,10956.37608909607,"{'ABBV': 5879.194183349609, 'BMY': 2272.682109832763, 'UNH': 1666.6096496582031, 'COO': 738.4331817626953, 'CNC': 82.4000015258789, 'cash': 317.05696296691895}"
2017-07-14,11040.060358047485,"{'ABBV': 5918.0485916137695, 'BMY': 2292.6373748779297, 'UNH': 1679.3687438964844, 'COO': 750.148681640625, 'CNC': 82.80000305175781, 'cash': 317.05696296691895}"
2017-07-17,10992.709344863892,"{'ABBV': 5884.860687255859, 'BMY': 2277.671684265137, 'UNH': 1674.4273376464844, 'COO': 755.0026702880859, 'CNC': 83.69000244140625, 'cash': 317.05696296691895}"
2017-07-18,10961.48338508606,"{'ABBV': 5846.815719604492, 'BMY': 2275.5928802490234, 'UNH': 1678.919677734375, 'COO': 758.6581420898438, 'CNC': 84.44000244140625, 'cash': 317.05696296691895}"
2017-07-19,11045.331754684448,"{'ABBV': 6211.827346801758, 'BMY': 2591.6727447509766, 'COO': 1082.110076904297, 'CNC': 380.9250068664551, 'cash': 778.7965793609619}"
2017-07-20,11168.1504611969,"{'ABBV': 6372.141689300537, 'BMY': 2696.0551376342773, 'COO': 1141.7181015014648, 'CNC': 469.700008392334, 'cash': 488.53552436828613}"
2017-07-21,11202.929983139038,"{'ABBV': 6425.520172119141, 'BMY': 2706.2679290771484, 'COO': 1116.5913391113281, 'CNC': 466.01501846313477, 'cash': 488.53552436828613}"
2017-07-24,11145.527345657349,"{'ABBV': 6363.53084564209, 'BMY': 2703.8358840942383, 'COO': 1126.5251083374023, 'CNC': 463.099983215332, 'cash': 488.53552436828613}"
2017-07-25,11036.390096664429,"{'ABBV': 6243.853820800781, 'BMY': 2720.8566513061523, 'COO': 1127.469108581543, 'CNC': 455.674991607666, 'cash': 488.53552436828613}"
2017-07-26,11029.675031661987,"{'ABBV': 6249.881366729737, 'BMY': 2722.3149795532227, 'COO': 1110.2981643676758, 'CNC': 458.6449966430664, 'cash': 488.53552436828613}"
2017-07-27,10857.141427993774,"{'ABBV': 6175.836502075195, 'BMY': 2637.69930267334, 'COO': 1108.635108947754, 'CNC': 446.4349899291992, 'cash': 488.53552436828613}"
2017-07-28,10804.342374801638,"{'ABBV': 6064.768535614015, 'BMY': 2687.7878875732426, 'COO': 1108.4554138183594, 'CNC': 454.7950134277344, 'cash': 488.53552436828613}"
2017-07-31,10807.722356796265,"{'BMY': 3972.0629653930664, 'COO': 2314.1662826538086, 'CNC': 1667.8199615478516, 'cash': 2853.673147201539}"
2017-08-01,10787.678712844849,"{'BMY': 4885.140300750732, 'CNC': 2654.8498992919917, 'cash': 3247.688512802125}"
2017-08-02,10755.283590316772,"{'BMY': 5371.685638427734, 'CNC': 3271.6000366210938, 'cash': 2111.9979152679452}"
2017-08-03,10837.543493270874,"{'BMY': 5746.20002746582, 'CNC': 3660.360107421875, 'cash': 1430.9833583831796}"
2017-08-04,10848.494817733765,"{'BMY': 6012.215503692627, 'CNC': 3830.669872283935, 'cash': 1005.6094417572031}"
2017-08-07,10896.33423423767,"{'BMY': 6182.302780151367, 'CNC': 3964.7999267578125, 'cash': 749.2315273284921}"
2017-08-08,10969.079610824585,"{'BMY': 6293.925796508789, 'CNC': 4011.9200592041016, 'cash': 663.2337551116952}"
2017-08-09,11023.75588798523,"{'BMY': 6393.13907623291, 'CNC': 4053.770164489746, 'cash': 576.8466472625742}"
2017-08-10,10868.856847763062,"{'BMY': 6347.306781768799, 'CNC': 4029.795181274414, 'CRL': 96.72000122070312, 'cash': 395.0348834991464}"
2017-08-11,10921.944993972778,"{'BMY': 6363.010139465332, 'CNC': 4065.9299697875977, 'CRL': 97.97000122070312, 'cash': 395.0348834991464}"
2017-08-14,11062.046140670776,"{'BMY': 6462.836406707764, 'CNC': 4106.024848937987, 'CRL': 98.1500015258789, 'cash': 395.0348834991464}"
2017-08-15,11085.568277359009,"{'BMY': 6490.878467559814, 'CNC': 4101.074924468994, 'CRL': 98.58000183105467, 'cash': 395.0348834991464}"
2017-08-16,11045.856714248657,"{'BMY': 6449.376697540283, 'CNC': 4102.065135955811, 'CRL': 99.37999725341795, 'cash': 395.0348834991464}"
2017-08-17,11001.431909561157,"{'BMY': 6367.4968910217285, 'CNC': 4139.190135955811, 'CRL': 99.70999908447266, 'cash': 395.0348834991464}"
2017-08-18,10956.010732650757,"{'BMY': 6328.240951538086, 'CNC': 4132.754894256592, 'CRL': 99.9800033569336, 'cash': 395.0348834991464}"
2017-08-21,11020.033346176147,"{'BMY': 6352.918357849121, 'CNC': 4170.870105743408, 'CRL': 101.20999908447266, 'cash': 395.0348834991464}"
2017-08-22,11236.834596633911,"{'BMY': 6468.444709777832, 'CNC': 4269.375, 'CRL': 103.9800033569336, 'cash': 395.0348834991464}"
2017-08-23,11231.723203659058,"{'BMY': 6490.878467559814, 'CNC': 4242.149848937987, 'CRL': 103.66000366210938, 'cash': 395.0348834991464}"
2017-08-24,11281.55262184143,"{'BMY': 6524.527740478516, 'CNC': 4257.0, 'CRL': 104.98999786376952, 'cash': 395.0348834991464}"
2017-08-25,11299.07481956482,"{'BMY': 6546.959861755371, 'CNC': 4252.050075531006, 'CRL': 105.02999877929688, 'cash': 395.0348834991464}"
2017-08-28,11345.188234329224,"{'BMY': 6570.513534545898, 'CNC': 4273.829818725586, 'CRL': 105.80999755859376, 'cash': 395.0348834991464}"
2017-08-29,11371.273557662964,"{'BMY': 6601.918613433838, 'CNC': 4267.890060424805, 'CRL': 106.43000030517578, 'cash': 395.0348834991464}"
2017-08-30,11440.361921310425,"{'BMY': 6660.24201965332, 'CNC': 4278.285015106201, 'CRL': 106.8000030517578, 'cash': 395.0348834991464}"
2017-08-31,11685.532861709595,"{'BMY': 6783.623050689696, 'CNC': 4398.074924468994, 'CRL': 108.8000030517578, 'cash': 395.0348834991464}"
2017-09-01,11608.514810562134,"{'BMY': 6718.569789886475, 'CNC': 4386.690135955811, 'CRL': 108.22000122070312, 'cash': 395.0348834991464}"
2017-09-05,11598.143388748169,"{'BMY': 6708.473644256592, 'CNC': 4387.1848640441885, 'CRL': 107.4499969482422, 'cash': 395.0348834991464}"
2017-09-06,11589.936731338501,"{'BMY': 6715.201862335205, 'CNC': 4371.839984893799, 'CRL': 107.86000061035156, 'cash': 395.0348834991464}"
2017-09-07,11962.072183609009,"{'BMY': 7048.327209472656, 'CNC': 4409.460090637207, 'CRL': 109.25, 'cash': 395.0348834991464}"
2017-09-08,11959.096368789673,"{'BMY': 7023.651439666748, 'CNC': 4432.2300453186035, 'CRL': 108.18000030517578, 'cash': 395.0348834991464}"
2017-09-11,12020.203519821167,"{'BMY': 7034.868591308594, 'CNC': 4481.7300453186035, 'CRL': 108.56999969482422, 'cash': 395.0348834991464}"
2017-09-12,12071.37315940857,"{'BMY': 7068.518409729005, 'CNC': 4498.5598640441885, 'CRL': 109.26000213623048, 'cash': 395.0348834991464}"
2017-09-13,12369.434782028198,"{'BMY': 7007.949718475342, 'CNC': 4858.920181274414, 'CRL': 107.52999877929688, 'cash': 395.0348834991464}"
2017-09-14,12280.887636184692,"{'BMY': 7031.50284576416, 'CNC': 4748.039909362793, 'CRL': 106.30999755859376, 'cash': 395.0348834991464}"
2017-09-15,12260.014764785767,"{'BMY': 7007.949718475342, 'CNC': 4751.010166168213, 'CRL': 106.0199966430664, 'cash': 395.0348834991464}"
2017-09-18,12216.65991783142,"{'BMY': 7032.624942779541, 'CNC': 4681.710090637207, 'CRL': 107.29000091552734, 'cash': 395.0348834991464}"
2017-09-19,12003.24599647522,"{'BMY': 7058.421173095704, 'CNC': 4444.109939575195, 'CRL': 105.68000030517578, 'cash': 395.0348834991464}"
2017-09-20,12114.68795967102,"{'BMY': 7121.23296737671, 'CNC': 4492.620105743408, 'CRL': 105.8000030517578, 'cash': 395.0348834991464}"
2017-09-21,12095.331827163696,"{'BMY': 7103.287052154541, 'CNC': 4491.629894256592, 'CRL': 105.37999725341795, 'cash': 395.0348834991464}"
2017-09-22,12172.086652755737,"{'BMY': 7106.651706695557, 'CNC': 4564.890060424805, 'CRL': 105.51000213623048, 'cash': 395.0348834991464}"
2017-09-25,12059.79421043396,"{'BMY': 7087.584239959717, 'CNC': 4471.335090637207, 'CRL': 105.83999633789062, 'cash': 395.0348834991464}"
2017-09-26,12128.726041793823,"{'BMY': 7058.421173095704, 'CNC': 4569.839984893799, 'CRL': 105.43000030517578, 'cash': 395.0348834991464}"
2017-09-27,12201.869218826294,"{'BMY': 7060.664276123047, 'CNC': 4639.140060424805, 'CRL': 107.02999877929688, 'cash': 395.0348834991464}"
2017-09-28,12313.439378738403,"{'BMY': 7067.394676208496, 'CNC': 4744.079818725586, 'CRL': 106.93000030517578, 'cash': 395.0348834991464}"
2017-09-29,12442.44365119934,"{'BMY': 7149.273937225342, 'CNC': 4790.114833831787, 'CRL': 108.0199966430664, 'cash': 395.0348834991464}"
2017-10-02,12544.732545852661,"{'BMY': 7241.247707366943, 'CNC': 4799.5199546813965, 'CRL': 108.93000030517578, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-03,12515.33466911316,"{'BMY': 7210.964725494384, 'CNC': 4800.015060424805, 'CRL': 109.31999969482422, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-04,12556.16753578186,"{'BMY': 7261.437816619873, 'CNC': 4790.114833831787, 'CRL': 109.58000183105467, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-05,12523.354261398315,"{'BMY': 7199.374450683594, 'CNC': 4818.824924468994, 'CRL': 110.12000274658205, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-06,12669.775568008423,"{'BMY': 7313.34557723999, 'CNC': 4851.495105743408, 'CRL': 109.9000015258789, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-09,12556.753717422485,"{'BMY': 7238.8687744140625, 'CNC': 4812.390060424805, 'CRL': 110.45999908447266, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-10,12625.6143283844,"{'BMY': 7349.454517364502, 'CNC': 4769.324924468994, 'CRL': 111.8000030517578, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-11,12609.507814407349,"{'BMY': 7347.197776794434, 'CNC': 4754.475151062012, 'CRL': 112.8000030517578, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-12,12519.065195083618,"{'BMY': 7374.280300140381, 'CNC': 4637.160015106201, 'CRL': 112.58999633789062, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-13,12358.18374824524,"{'BMY': 7367.508987426758, 'CNC': 4482.7198791503915, 'CRL': 112.91999816894533, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-16,12192.09341621399,"{'BMY': 7182.448623657227, 'CNC': 4500.539909362793, 'CRL': 114.06999969482422, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-17,12394.61974143982,"{'BMY': 7242.2547035217285, 'CNC': 4643.100151062012, 'CRL': 114.2300033569336, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-18,12328.056219100952,"{'BMY': 7188.091293334961, 'CNC': 4630.2300453186035, 'CRL': 114.6999969482422, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-19,12495.58094215393,"{'BMY': 7297.546211242676, 'CNC': 4687.649848937987, 'CRL': 115.3499984741211, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-20,12556.291563034058,"{'BMY': 7269.336681365967, 'CNC': 4776.75, 'CRL': 115.16999816894533, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-23,12554.181016921997,"{'BMY': 7193.73123550415, 'CNC': 4850.504894256592, 'CRL': 114.91000366210938, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-24,12296.783338546753,"{'BMY': 7182.448623657227, 'CNC': 4604.489833831787, 'CRL': 114.80999755859376, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-25,12224.469575881958,"{'BMY': 7221.944583892823, 'CNC': 4492.620105743408, 'CRL': 114.87000274658205, 'COO': 0.0, 'cash': 395.0348834991464}"
2017-10-26,11901.831480026245,"{'BMY': 6877.7717361450195, 'CNC': 4510.9348640441885, 'CRL': 118.08999633789062, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-10-27,11949.51121711731,"{'BMY': 6763.801155090332, 'CNC': 4673.295181274414, 'CRL': 117.37999725341795, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-10-30,12019.119150161743,"{'BMY': 6865.359390258789, 'CNC': 4643.5948791503915, 'CRL': 115.12999725341795, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-10-31,12105.87991142273,"{'BMY': 6957.890117645264, 'CNC': 4636.664909362793, 'CRL': 116.29000091552734, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-01,12311.2813205719,"{'BMY': 7014.311359405518, 'CNC': 4784.175075531006, 'CRL': 117.76000213623048, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-02,12276.970529556274,"{'BMY': 7022.21076965332, 'CNC': 4742.5948791503915, 'CRL': 117.12999725341795, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-03,12287.352495193481,"{'BMY': 7021.082672119141, 'CNC': 4753.484939575195, 'CRL': 117.75, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-06,12190.872270584106,"{'BMY': 6960.147403717041, 'CNC': 4718.339984893799, 'CRL': 117.3499984741211, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-07,12191.121046066284,"{'BMY': 6986.1012840271, 'CNC': 4693.0948791503915, 'CRL': 116.88999938964844, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-08,12185.466691970825,"{'BMY': 7061.706729888915, 'CNC': 4610.925075531006, 'CRL': 117.8000030517578, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-09,12110.373067855835,"{'BMY': 6995.128246307373, 'CNC': 4617.359939575195, 'CRL': 102.8499984741211, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-10,12001.932123184204,"{'BMY': 6867.617221832275, 'CNC': 4637.160015106201, 'CRL': 102.12000274658205, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-13,12050.070676803589,"{'BMY': 6882.285762786865, 'CNC': 4670.820030212402, 'CRL': 101.93000030517578, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-14,12012.565938949585,"{'BMY': 6911.626117706299, 'CNC': 4604.984939575195, 'CRL': 100.91999816894533, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-15,11948.203229904175,"{'BMY': 6891.313270568847, 'CNC': 4561.425075531006, 'CRL': 100.43000030517578, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-16,12227.122262954712,"{'BMY': 6981.587257385255, 'CNC': 4749.030120849609, 'CRL': 101.47000122070312, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-17,12125.378198623657,"{'BMY': 6919.523345947266, 'CNC': 4709.429969787598, 'CRL': 101.38999938964844, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-20,11999.500188827515,"{'BMY': 6860.845363616943, 'CNC': 4642.109939575195, 'CRL': 101.51000213623048, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-21,12057.001722335815,"{'BMY': 6910.496929168701, 'CNC': 4649.039909362793, 'CRL': 102.43000030517578, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-22,12195.561868667603,"{'BMY': 6899.212135314941, 'CNC': 4799.024848937987, 'CRL': 102.29000091552734, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-24,12238.68657875061,"{'BMY': 6931.936782836914, 'CNC': 4809.914909362793, 'CRL': 101.8000030517578, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-27,12305.037698745728,"{'BMY': 6952.247993469238, 'CNC': 4855.454818725586, 'CRL': 102.3000030517578, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-28,12394.95408821106,"{'BMY': 7054.934326171875, 'CNC': 4841.5948791503915, 'CRL': 103.38999938964844, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-29,12496.50566291809,"{'BMY': 7097.815670013429, 'CNC': 4900.995105743408, 'CRL': 102.66000366210938, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-11-30,12683.230016708374,"{'BMY': 7130.5403175354, 'CNC': 5053.454818725586, 'CRL': 104.1999969482422, 'COO': 0.0, 'TMO': 0.0, 'cash': 395.0348834991464}"
2017-12-01,12639.956159591675,"{'BMY': 8134.248672485352, 'CRL': 1147.1900100708008, 'COO': 1010.7900238037109, 'TMO': 1133.0166320800781, 'REGN': 1120.4100036621094, 'cash': 94.30081748962493}"
2017-12-04,12435.753812789917,"{'BMY': 8035.208438873291, 'CRL': 1122.7699966430664, 'COO': 975.2999687194824, 'TMO': 1073.0646057128906, 'REGN': 1135.1099853515625, 'cash': 94.30081748962493}"
2017-12-05,12368.635904312134,"{'BMY': 7977.327346801758, 'CRL': 1120.0199966430664, 'COO': 984.4271965026855, 'TMO': 1075.5405578613281, 'REGN': 1117.0199890136719, 'cash': 94.30081748962493}"
2017-12-06,12266.834753036499,"{'BMY': 7842.270843505859, 'CRL': 1127.2800369262695, 'COO': 993.6817245483397, 'TMO': 1083.9113159179683, 'REGN': 1125.3900146484375, 'cash': 94.30081748962493}"
2017-12-07,12411.781923294067,"{'BMY': 7954.172920227051, 'CRL': 1134.4299697875974, 'COO': 1013.7616386413574, 'TMO': 1094.28662109375, 'REGN': 1120.8299560546875, 'cash': 94.30081748962493}"
2017-12-08,12477.47918510437,"{'BMY': 8127.289180755615, 'CRL': 1246.0799560546875, 'TMO': 1292.6922302246091, 'REGN': 1523.1199951171875, 'CNC': 101.33999633789062, 'cash': 186.9578266143808}"
2017-12-11,12567.367635726929,"{'BMY': 8205.41467666626, 'CRL': 1246.8000183105469, 'TMO': 1303.215087890625, 'REGN': 1525.2800292968752, 'CNC': 99.69999694824217, 'cash': 186.9578266143808}"
2017-12-12,12612.0155544281,"{'BMY': 8239.262638092041, 'CRL': 1254.8399963378906, 'TMO': 1303.215087890625, 'REGN': 1526.8800048828125, 'CNC': 100.86000061035156, 'cash': 186.9578266143808}"
2017-12-13,12687.662870407104,"{'BMY': 8264.00281906128, 'CRL': 1272.0, 'TMO': 1316.8321685791018, 'REGN': 1546.6800537109375, 'CNC': 101.19000244140625, 'cash': 186.9578266143808}"
2017-12-14,12462.732580184937,"{'BMY': 8089.531230926514, 'CRL': 1258.5599670410154, 'TMO': 1296.1835784912112, 'REGN': 1532.47998046875, 'CNC': 99.0199966430664, 'cash': 186.9578266143808}"
2017-12-15,12583.937227249146,"{'BMY': 8125.9881591796875, 'CRL': 1296.960021972656, 'TMO': 1323.3711700439453, 'REGN': 1555.8000488281252, 'CNC': 94.86000061035156, 'cash': 186.9578266143808}"
2017-12-18,12576.85291481018,"{'BMY': 8124.686508178711, 'CRL': 1301.3999633789065, 'TMO': 1332.3185577392578, 'REGN': 1533.56005859375, 'CNC': 97.93000030517578, 'cash': 186.9578266143808}"
2017-12-19,12497.494234085083,"{'BMY': 8015.315093994141, 'CRL': 1316.8799743652341, 'TMO': 1334.5213317871091, 'REGN': 1542.8800048828125, 'CNC': 100.94000244140625, 'cash': 186.9578266143808}"
2017-12-20,12426.698987960815,"{'BMY': 7968.442440032959, 'CRL': 1313.2800292968748, 'TMO': 1323.5086364746091, 'REGN': 1531.56005859375, 'CNC': 102.94999694824217, 'cash': 186.9578266143808}"
2017-12-21,12454.373514175415,"{'BMY': 8007.501411437988, 'CRL': 1305.2399597167969, 'TMO': 1315.5242614746091, 'REGN': 1536.56005859375, 'CNC': 102.58999633789062, 'cash': 186.9578266143808}"
2017-12-22,12363.068758010864,"{'BMY': 7937.193374633789, 'CRL': 1302.1200256347659, 'TMO': 1310.6375274658203, 'REGN': 1524.0, 'CNC': 102.16000366210938, 'cash': 186.9578266143808}"
2017-12-26,12418.51732826233,"{'BMY': 7976.252975463867, 'CRL': 1293.2399597167969, 'TMO': 1310.0865936279297, 'REGN': 1549.7199707031252, 'CNC': 102.26000213623047, 'cash': 186.9578266143808}"
2017-12-27,12480.476705551147,"{'BMY': 8030.939311981201, 'CRL': 1307.3999633789065, 'TMO': 1315.7996215820312, 'REGN': 1536.3599853515625, 'CNC': 103.0199966430664, 'cash': 186.9578266143808}"
2017-12-28,12496.476030349731,"{'BMY': 8042.658576965332, 'CRL': 1316.8799743652341, 'TMO': 1315.7996215820312, 'REGN': 1531.2800292968752, 'CNC': 102.9000015258789, 'cash': 186.9578266143808}"
2017-12-29,12390.856309890747,"{'BMY': 7978.857536315918, 'CRL': 1313.3999633789065, 'TMO': 1306.9210205078125, 'REGN': 1503.8399658203125, 'CNC': 100.87999725341795, 'cash': 186.9578266143808}"
2018-01-02,12458.768781661987,"{'BMY': 7982.7631187438965, 'CRL': 1327.8000183105469, 'TMO': 1328.2577972412112, 'REGN': 1530.4000244140625, 'CNC': 102.58999633789062, 'cash': 186.9578266143808}"
2018-01-03,12532.124578475952,"{'BMY': 7989.273891448975, 'CRL': 1323.7199707031252, 'TMO': 1352.6228942871091, 'REGN': 1575.1199951171875, 'CNC': 104.43000030517578, 'cash': 186.9578266143808}"
2018-01-04,12597.262144088745,"{'BMY': 8092.809276580811, 'CRL': 1313.6400146484375, 'TMO': 1369.5549774169922, 'REGN': 1531.8000488281252, 'CNC': 102.5, 'cash': 186.9578266143808}"
