Date,Total Assets,Distribution,Weights
2018-01-03,12557.582906723022,"{'BMY': 7989.273891448975, 'CRL': 1323.7199707031252, 'TMO': 1352.6228942871091, 'REGN': 1575.1199951171875, 'CNC': 156.64500045776367, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-04,12621.755472183228,"{'BMY': 8092.809276580811, 'CRL': 1313.6400146484375, 'TMO': 1369.5549774169922, 'REGN': 1531.8000488281252, 'CNC': 153.75, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-05,12705.578165054321,"{'BMY': 8111.156387329102, 'CRL': 1342.5599670410154, 'TMO': 1393.025634765625, 'REGN': 1540.4000244140625, 'CNC': 158.2349967956543, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-08,12659.416761398315,"{'BMY': 8113.7785720825195, 'CRL': 1342.6799926757812, 'TMO': 1395.2970886230464, 'REGN': 1490.0799560546875, 'CNC': 157.37999725341797, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-09,12643.873849868774,"{'BMY': 8105.916423797607, 'CRL': 1325.6400146484375, 'TMO': 1418.561279296875, 'REGN': 1474.5999755859375, 'CNC': 158.9550018310547, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-10,12649.694635391235,"{'BMY': 8126.885089874268, 'CRL': 1318.1999816894531, 'TMO': 1419.8684387207031, 'REGN': 1465.8399658203125, 'CNC': 158.70000457763672, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-11,12713.482553482056,"{'BMY': 8187.170162200928, 'CRL': 1296.7199707031252, 'TMO': 1436.1812286376953, 'REGN': 1473.0400390625, 'CNC': 160.1699981689453, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-12,12734.646116256714,"{'BMY': 8231.730937957764, 'CRL': 1264.0799560546875, 'TMO': 1446.5740966796875, 'REGN': 1467.8399658203125, 'CNC': 164.2200050354004, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-16,12358.792364120483,"{'BMY': 7852.973785400391, 'CRL': 1269.1200256347659, 'TMO': 1431.7074279785154, 'REGN': 1480.8399658203125, 'CNC': 163.95000457763672, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-17,12666.25326347351,"{'BMY': 8105.916423797607, 'CRL': 1281.2399597167969, 'TMO': 1455.5906982421875, 'REGN': 1496.2800292968752, 'CNC': 167.02499771118164, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-18,12657.149061203003,"{'BMY': 8103.296127319336, 'CRL': 1280.039978027344, 'TMO': 1461.9918060302732, 'REGN': 1485.1199951171875, 'CNC': 166.5, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-19,12738.839387893677,"{'BMY': 8162.270107269287, 'CRL': 1294.6799926757812, 'TMO': 1469.5631408691409, 'REGN': 1486.1199951171875, 'CNC': 166.00499725341797, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-22,12875.9737033844,"{'BMY': 8293.326473236084, 'CRL': 1269.6000366210935, 'TMO': 1482.0211029052732, 'REGN': 1503.43994140625, 'CNC': 167.38499450683594, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-23,12926.844659805298,"{'BMY': 8312.98719406128, 'CRL': 1283.6400146484375, 'TMO': 1476.7213287353518, 'REGN': 1526.8399658203125, 'CNC': 166.4550018310547, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-24,12964.627885818481,"{'BMY': 8356.235618591309, 'CRL': 1266.3599853515625, 'TMO': 1482.0211029052732, 'REGN': 1533.2800292968752, 'CNC': 166.5299949645996, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-25,13004.374151229858,"{'BMY': 8324.78199005127, 'CRL': 1286.3999633789065, 'TMO': 1499.6410522460938, 'REGN': 1567.3599853515625, 'CNC': 165.99000549316406, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-26,13050.97340965271,"{'BMY': 8420.453338623047, 'CRL': 1293.960021972656, 'TMO': 1512.7189483642578, 'REGN': 1497.43994140625, 'CNC': 166.20000457763672, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-29,13098.353483200073,"{'BMY': 8444.044818878174, 'CRL': 1289.6400146484375, 'TMO': 1506.04248046875, 'REGN': 1531.52001953125, 'CNC': 166.9049949645996, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-30,12975.1670627594,"{'BMY': 8382.448024749756, 'CRL': 1273.1999816894531, 'TMO': 1477.2029418945312, 'REGN': 1519.0799560546875, 'CNC': 163.03500366210938, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-01-31,12799.670938491821,"{'BMY': 8204.208068847656, 'CRL': 1265.2800292968748, 'TMO': 1542.521713256836, 'REGN': 1466.5999755859375, 'CNC': 160.8599967956543, 'cash': 160.2011547088632}","{'BMY': 165, 'CRL': 12, 'TMO': 7, 'REGN': 4, 'CNC': 3}"
2018-02-01,12757.952974319458,"{'BMY': 8479.82650756836, 'CRL': 1509.2000427246091, 'REGN': 1728.9500427246094, 'CNC': 373.5550117492676, 'VTRS': 223.89305877685547, 'cash': 442.5283107757575}","{'BMY': 170, 'CRL': 14, 'REGN': 5, 'CNC': 7, 'VTRS': 6}"
2018-02-02,12776.711736679077,"{'BMY': 8571.646118164062, 'CRL': 1441.1600341796873, 'REGN': 1739.2999267578125, 'CNC': 363.125, 'VTRS': 218.9523468017578, 'cash': 442.5283107757575}","{'BMY': 170, 'CRL': 14, 'REGN': 5, 'CNC': 7, 'VTRS': 6}"
2018-02-05,12292.498544692993,"{'BMY': 8231.373100280762, 'CRL': 1401.1200256347654, 'REGN': 1659.9000549316406, 'CNC': 347.82999038696283, 'VTRS': 209.74706268310547, 'cash': 442.5283107757575}","{'BMY': 170, 'CRL': 14, 'REGN': 5, 'CNC': 7, 'VTRS': 6}"
2018-02-06,12347.392164230347,"{'CRL': 3428.220062255859, 'REGN': 3726.7998657226562, 'CNC': 2384.409957885742, 'VTRS': 2237.8386154174805, 'cash': 570.1236629486084}","{'CRL': 34, 'REGN': 11, 'CNC': 46, 'VTRS': 63}"
2018-02-07,12275.09009361267,"{'CRL': 3414.6200103759766, 'REGN': 3680.7098388671875, 'CNC': 2400.739936828613, 'VTRS': 2208.896644592285, 'cash': 570.1236629486084}","{'CRL': 34, 'REGN': 11, 'CNC': 46, 'VTRS': 63}"
2018-02-08,11909.050680160522,"{'CRL': 3338.460083007812, 'REGN': 3548.8199462890625, 'CNC': 2308.280014038086, 'VTRS': 2143.366973876953, 'cash': 570.1236629486084}","{'CRL': 34, 'REGN': 11, 'CNC': 46, 'VTRS': 63}"
2018-02-09,12145.668481826782,"{'CRL': 3392.179885864258, 'REGN': 3700.1800537109375, 'CNC': 2338.1800842285156, 'VTRS': 2145.004795074463, 'cash': 570.1236629486084}","{'CRL': 34, 'REGN': 11, 'CNC': 46, 'VTRS': 63}"
2018-02-12,12395.311567306519,"{'CRL': 3467.6599273681636, 'REGN': 3769.370147705078, 'CNC': 2371.0699157714844, 'VTRS': 2217.0879135131836, 'cash': 570.1236629486084}","{'CRL': 34, 'REGN': 11, 'CNC': 46, 'VTRS': 63}"
2018-02-13,12376.54619026184,"{'CRL': 3660.4401245117188, 'REGN': 3570.2700805664062, 'CNC': 2369.0, 'VTRS': 2206.7123222351074, 'cash': 570.1236629486084}","{'CRL': 34, 'REGN': 11, 'CNC': 46, 'VTRS': 63}"
2018-02-14,12564.741060256958,"{'REGN': 4960.350036621094, 'CNC': 3625.6149024963374, 'VTRS': 3511.6628036499023, 'cash': 467.11331748962425}","{'REGN': 15, 'CNC': 71, 'VTRS': 98}"
2018-02-15,12544.28977394104,"{'REGN': 4997.699890136719, 'CNC': 3541.4800758361816, 'VTRS': 3537.9964904785156, 'IQV': 0.0, 'cash': 467.11331748962425}","{'REGN': 15, 'CNC': 71, 'VTRS': 98, 'IQV': 0}"
2018-02-16,12586.792768478394,"{'REGN': 4982.249908447266, 'CNC': 3557.810043334961, 'VTRS': 3579.619499206544, 'IQV': 0.0, 'cash': 467.11331748962425}","{'REGN': 15, 'CNC': 71, 'VTRS': 98, 'IQV': 0}"
2018-02-20,12383.606325149536,"{'REGN': 4845.600128173828, 'CNC': 3559.2300758361816, 'VTRS': 3511.6628036499023, 'IQV': 0.0, 'cash': 467.11331748962425}","{'REGN': 15, 'CNC': 71, 'VTRS': 98, 'IQV': 0}"
2018-02-21,12287.483289718628,"{'REGN': 4762.650146484375, 'CNC': 3557.099891662597, 'VTRS': 3500.6199340820312, 'IQV': 0.0, 'cash': 467.11331748962425}","{'REGN': 15, 'CNC': 71, 'VTRS': 98, 'IQV': 0}"
2018-02-22,12242.874216079712,"{'REGN': 4737.300109863281, 'CNC': 3531.8949241638184, 'VTRS': 3506.5658645629883, 'IQV': 0.0, 'cash': 467.11331748962425}","{'REGN': 15, 'CNC': 71, 'VTRS': 98, 'IQV': 0}"
2018-02-23,12411.99455833435,"{'REGN': 4857.8997802734375, 'CNC': 3565.974891662597, 'VTRS': 3521.0065689086914, 'IQV': 0.0, 'cash': 467.11331748962425}","{'REGN': 15, 'CNC': 71, 'VTRS': 98, 'IQV': 0}"
2018-02-26,12534.643281936646,"{'REGN': 4873.3502197265625, 'CNC': 3645.1400108337402, 'VTRS': 3549.0397338867188, 'IQV': 0.0, 'cash': 467.11331748962425}","{'REGN': 15, 'CNC': 71, 'VTRS': 98, 'IQV': 0}"
2018-02-27,12407.924715042114,"{'REGN': 4814.550018310547, 'CNC': 3634.135097503662, 'VTRS': 3492.1262817382812, 'IQV': 0.0, 'cash': 467.11331748962425}","{'REGN': 15, 'CNC': 71, 'VTRS': 98, 'IQV': 0}"
2018-02-28,12299.14186668396,"{'REGN': 4806.600036621094, 'CNC': 3600.4099349975586, 'VTRS': 3425.0185775756836, 'IQV': 0.0, 'cash': 467.11331748962425}","{'REGN': 15, 'CNC': 71, 'VTRS': 98, 'IQV': 0}"
2018-03-01,12293.516668319702,"{'REGN': 6113.819976806641, 'CNC': 4691.069885253907, 'IQV': 1166.3999633789065, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-02,12515.856786727905,"{'REGN': 6278.930023193359, 'CNC': 4736.659942626953, 'IQV': 1178.039978027344, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-05,12653.036855697632,"{'REGN': 6344.290069580078, 'CNC': 4790.23991394043, 'IQV': 1196.2800292968748, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-06,12614.677038192749,"{'REGN': 6336.120208740234, 'CNC': 4748.409942626953, 'IQV': 1207.9200439453125, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-07,12679.546873092651,"{'REGN': 6353.790069580078, 'CNC': 4780.369956970215, 'IQV': 1223.1600036621094, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-08,12749.206762313843,"{'REGN': 6474.819976806641, 'CNC': 4713.159942626953, 'IQV': 1239.0, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-09,12906.747228622437,"{'REGN': 6492.300231933594, 'CNC': 4825.020172119141, 'IQV': 1267.1999816894531, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-12,12853.936758041382,"{'REGN': 6546.449768066406, 'CNC': 4714.100143432617, 'IQV': 1271.1600036621094, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-13,12786.126760482788,"{'REGN': 6417.25, 'CNC': 4778.48991394043, 'IQV': 1268.1600036621094, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-14,12934.606939315796,"{'REGN': 6486.980255126953, 'CNC': 4867.319885253907, 'IQV': 1258.0799560546875, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-15,12896.256559371948,"{'REGN': 6363.669860839844, 'CNC': 4946.279899597168, 'IQV': 1264.0799560546875, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-16,13076.876668930054,"{'REGN': 6522.699768066406, 'CNC': 4963.670028686523, 'IQV': 1268.2800292968748, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-19,12929.136785507202,"{'REGN': 6442.519744873047, 'CNC': 4907.270172119141, 'IQV': 1257.1200256347659, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-20,12794.83660697937,"{'REGN': 6343.3397216796875, 'CNC': 4871.550071716309, 'IQV': 1257.7199707031252, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-21,12854.506872177124,"{'REGN': 6362.5299072265625, 'CNC': 4920.430114746094, 'IQV': 1249.3200073242188, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-22,12651.376684188843,"{'REGN': 6226.110046386719, 'CNC': 4880.479827880859, 'IQV': 1222.5599670410154, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-23,12392.467077255249,"{'REGN': 6104.510162353516, 'CNC': 4769.090057373047, 'IQV': 1196.6400146484375, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-26,12605.536581039429,"{'REGN': 6283.489837646484, 'CNC': 4779.899856567382, 'IQV': 1219.9200439453125, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-27,12532.086599349976,"{'REGN': 6255.559814453125, 'CNC': 4753.579971313477, 'IQV': 1200.7199707031252, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-28,12653.23701286316,"{'REGN': 6431.120208740234, 'CNC': 4716.449928283691, 'IQV': 1183.4400329589846, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-03-29,13065.27670097351,"{'REGN': 6542.8397216796875, 'CNC': 5022.8901290893555, 'IQV': 1177.3200073242188, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-02,12745.016759872437,"{'REGN': 6280.63995361328, 'CNC': 4993.75, 'IQV': 1148.3999633789065, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-03,12774.537046432495,"{'REGN': 6311.800231933594, 'CNC': 4991.869956970215, 'IQV': 1148.6400146484375, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-04,12895.107152938843,"{'REGN': 6409.650115966797, 'CNC': 5001.270172119141, 'IQV': 1161.960021972656, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-05,12850.086629867554,"{'REGN': 6243.209930419922, 'CNC': 5120.649856567382, 'IQV': 1164.0, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-06,12563.426488876343,"{'REGN': 6072.5897216796875, 'CNC': 5030.409942626953, 'IQV': 1138.1999816894531, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-09,12551.547201156616,"{'REGN': 6074.300231933594, 'CNC': 5009.26008605957, 'IQV': 1145.7600402832031, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-10,12788.426969528198,"{'REGN': 6232.760162353516, 'CNC': 5074.119956970215, 'IQV': 1159.3200073242188, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-11,12585.516874313354,"{'REGN': 6132.819976806641, 'CNC': 4978.710014343262, 'IQV': 1151.7600402832031, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-12,12635.126462936401,"{'REGN': 6176.519744873047, 'CNC': 4982.939842224121, 'IQV': 1153.4400329589846, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-13,12616.466756820679,"{'REGN': 6109.63995361328, 'CNC': 5012.079971313477, 'IQV': 1172.5199890136719, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-16,12710.7469997406,"{'REGN': 6045.800231933594, 'CNC': 5166.23991394043, 'IQV': 1176.4800109863281, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-17,12906.967000961304,"{'REGN': 6129.9700927734375, 'CNC': 5269.170028686523, 'IQV': 1185.6000366210935, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-18,12893.977178573608,"{'REGN': 6106.4102783203125, 'CNC': 5274.340057373047, 'IQV': 1191.0, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-19,12734.226713180542,"{'REGN': 6000.769744873047, 'CNC': 5234.3901290893555, 'IQV': 1176.8399963378906, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-20,12659.82667350769,"{'REGN': 5970.75, 'CNC': 5199.609870910644, 'IQV': 1167.2399597167969, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-23,12699.327039718628,"{'REGN': 6004.190185546875, 'CNC': 5196.789985656738, 'IQV': 1176.1200256347659, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-24,12474.886716842651,"{'REGN': 5928.0, 'CNC': 5063.779899597168, 'IQV': 1160.8799743652341, 'cash': 322.22684288024857}","{'REGN': 19, 'CNC': 94, 'IQV': 12}"
2018-04-25,12623.967115402222,"{'REGN': 8536.590362548828, 'IQV': 3666.6199188232417, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38}"
2018-04-26,12834.946866989136,"{'REGN': 8747.190032958984, 'IQV': 3667.0, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-04-27,12538.20638847351,"{'REGN': 8452.349670410156, 'IQV': 3665.0998840332036, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-04-30,12258.996717453003,"{'REGN': 8199.359802246094, 'IQV': 3638.8800811767583, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-01,12277.316785812378,"{'REGN': 8132.940032958984, 'IQV': 3723.6199188232417, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-02,12099.11736869812,"{'REGN': 7995.7803955078125, 'IQV': 3682.5801391601562, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-03,12013.227048873901,"{'REGN': 7895.070098876953, 'IQV': 3697.4001159667964, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-04,12047.266706466675,"{'REGN': 7863.75, 'IQV': 3762.7598724365234, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-07,11941.796995162964,"{'REGN': 7790.580230712891, 'IQV': 3730.4599304199223, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-08,11872.476438522339,"{'REGN': 7718.2196044921875, 'IQV': 3733.5, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-09,11881.776975631714,"{'REGN': 7684.200164794922, 'IQV': 3776.8199768066406, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-10,12056.39668083191,"{'REGN': 7800.299835205078, 'IQV': 3835.3400115966797, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-11,12622.896772384644,"{'REGN': 8287.380065917969, 'IQV': 3914.7598724365234, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-14,12688.157041549683,"{'REGN': 8357.58023071289, 'IQV': 3909.8199768066406, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-15,12412.707105636597,"{'REGN': 8112.150329589844, 'IQV': 3879.7999420166016, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-16,12374.366498947144,"{'REGN': 8186.669769287109, 'IQV': 3766.9398956298824, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-17,12454.29690361023,"{'REGN': 8316.0, 'IQV': 3717.5400695800777, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-18,12431.566663742064,"{'REGN': 8148.869934082029, 'IQV': 3861.9398956298824, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-21,12312.936964035034,"{'REGN': 8008.200164794922, 'IQV': 3883.979965209961, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-22,12277.056531906128,"{'REGN': 7956.359802246094, 'IQV': 3899.9398956298824, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-23,12286.846860885618,"{'REGN': 7973.369934082029, 'IQV': 3892.720092773437, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-24,12242.106519699097,"{'REGN': 7954.4696044921875, 'IQV': 3866.8800811767583, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-25,12170.736570358276,"{'REGN': 7930.979736328125, 'IQV': 3819.0, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-29,12195.096845626831,"{'REGN': 8005.5, 'IQV': 3768.8400115966797, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-30,12363.02735710144,"{'REGN': 8124.0303955078125, 'IQV': 3818.2401275634766, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-05-31,12288.737043380737,"{'REGN': 8108.640197753906, 'IQV': 3759.3400115966797, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-01,12525.136884689331,"{'REGN': 8285.760131835938, 'IQV': 3818.6199188232417, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-04,12694.30665397644,"{'REGN': 8426.429901123047, 'IQV': 3847.1199188232417, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-05,12712.146894454956,"{'REGN': 8419.950164794922, 'IQV': 3871.4398956298824, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-06,12869.487058639526,"{'REGN': 8508.510131835938, 'IQV': 3940.220092773437, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-07,12676.656797409058,"{'REGN': 8335.440032958984, 'IQV': 3920.4599304199223, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-08,12714.256940841675,"{'REGN': 8318.700164794922, 'IQV': 3974.7999420166016, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-11,12801.867094039917,"{'REGN': 8422.650329589844, 'IQV': 3958.4599304199223, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-12,12766.16668510437,"{'REGN': 8357.309967041016, 'IQV': 3988.0998840332036, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-13,12671.996824264526,"{'REGN': 8323.559967041016, 'IQV': 3927.6800231933594, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-14,12863.927335739136,"{'REGN': 8523.090362548828, 'IQV': 3920.0801391601562, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-15,12858.496458053589,"{'REGN': 8513.099670410156, 'IQV': 3924.6399536132812, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-18,12927.666334152222,"{'REGN': 8521.469604492188, 'IQV': 3985.4398956298824, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-19,13277.74691581726,"{'REGN': 8830.890197753906, 'IQV': 4026.0998840332036, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-20,13531.046659469604,"{'REGN': 9097.109802246094, 'IQV': 4013.1800231933594, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-21,13284.577192306519,"{'REGN': 8884.08023071289, 'IQV': 3979.7401275634766, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-22,13329.86672782898,"{'REGN': 8963.190032958984, 'IQV': 3945.9198608398438, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
2018-06-25,13083.506345748901,"{'REGN': 8831.969604492188, 'IQV': 3830.779907226563, 'LH': 0.0, 'cash': 420.7568340301518}","{'REGN': 27, 'IQV': 38, 'LH': 0}"
