Date,LLY_PE_FY1,UNH_PE_FY1,JNJ_PE_FY1,ABBV_PE_FY1,MRK_PE_FY1,TMO_PE_FY1,ABT_PE_FY1,DHR_PE_FY1,ISRG_PE_FY1,AMGN_PE_FY1,PFE_PE_FY1,BSX_PE_FY1,SYK_PE_FY1,VRTX_PE_FY1,ELV_PE_FY1,MDT_PE_FY1,REGN_PE_FY1,BMY_PE_FY1,GILD_PE_FY1,CI_PE_FY1,ZTS_PE_FY1,CVS_PE_FY1,HCA_PE_FY1,BDX_PE_FY1,MCK_PE_FY1,A_PE_FY1,GEHC_PE_FY1,IQV_PE_FY1
2020-08-21,21.056913,18.292479,18.567957,9.121929,14.518365,27.550209,31.129503,37.438816,77.96316,15.537359,13.6218,39.20341,30.781874,28.122177,12.206179,26.877455,21.469818,9.433314,9.954915,9.3337965,45.174107,8.826394,11.808876,27.086214,10.433425,31.018734,,25.657927
2020-08-24,21.056913,18.292479,18.567957,9.121929,14.518365,27.550209,31.129503,37.438816,77.96316,15.537359,13.6218,39.20341,30.781874,28.122177,12.206179,26.877455,21.469818,9.433314,9.954915,9.3337965,45.174107,8.826394,11.808876,27.086214,10.433425,31.018734,,25.657927
2020-08-25,21.056913,18.292479,18.567957,9.121929,14.518365,27.550209,31.129503,37.438816,77.96316,15.537359,13.6218,39.20341,30.781874,28.122177,12.206179,26.877455,21.469818,9.433314,9.954915,9.3337965,45.174107,8.826394,11.808876,27.086214,10.433425,31.018734,,25.657927
2020-08-26,21.056913,18.292479,18.567957,9.121929,14.518365,27.550209,31.129503,37.438816,77.96316,15.537359,13.6218,39.20341,30.781874,28.122177,12.206179,26.877455,21.469818,9.433314,9.954915,9.3337965,45.174107,8.826394,11.808876,27.086214,10.433425,31.018734,,25.657927
2020-08-27,21.056913,18.292479,18.567957,9.121929,14.518365,27.550209,31.129503,37.438816,77.96316,15.537359,13.6218,39.20341,30.781874,28.122177,12.206179,26.877455,21.469818,9.433314,9.954915,9.3337965,45.174107,8.826394,11.808876,27.086214,10.433425,31.018734,,25.657927
2020-08-28,21.056913,18.292479,18.567957,9.121929,14.518365,27.550209,31.129503,37.438816,77.96316,15.537359,13.6218,39.20341,30.781874,28.122177,12.206179,26.877455,21.469818,9.433314,9.954915,9.3337965,45.174107,8.826394,11.808876,27.086214,10.433425,31.018734,,25.657927
2020-08-31,21.056913,18.292479,18.567957,9.121929,14.518365,27.550209,31.129503,37.438816,77.96316,15.537359,13.6218,39.20341,30.781874,28.122177,12.206179,26.877455,21.469818,9.433314,9.954915,9.3337965,45.174107,8.826394,11.808876,27.086214,10.433425,31.018734,,25.657927
2020-09-01,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-02,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-03,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-04,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-08,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-09,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-10,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-11,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-14,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-15,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-16,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-17,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-18,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-21,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-22,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-23,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-24,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-25,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-28,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-29,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-09-30,20.481668,18.876398,19.51449,9.1820135,14.982499,28.484823,33.227383,37.743187,82.95181,16.074886,13.3775425,40.95577,31.395943,28.713926,12.548103,26.56456,20.852182,9.920295,9.545364,9.567973,44.318077,8.591393,12.655559,24.307228,10.131254,31.10748,,26.57335
2020-10-01,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-02,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-05,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-06,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-07,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-08,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-09,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-12,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-13,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-14,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-15,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-16,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-19,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-20,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-21,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-22,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-23,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-26,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-27,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-28,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-29,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-10-30,20.285606,18.8255,18.938253,8.389474,14.518358,28.124115,33.02388,39.34389,80.442535,16.120016,12.778219,38.025616,32.955585,27.975504,11.961117,25.756166,18.949295,9.606088,9.109164,9.138725,45.503075,8.078168,11.676749,23.393875,9.802131,31.170895,,25.466059
2020-11-02,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-03,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-04,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-05,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-06,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-09,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-10,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-11,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-12,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-13,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-16,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-17,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-18,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-19,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-20,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-23,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-24,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-25,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-27,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-11-30,18.004766,18.262087,17.142223,8.133939,12.722235,26.435522,29.653149,38.443306,69.13553,13.427671,11.595498,31.587412,28.447329,20.25635,12.1735325,25.024872,18.462975,9.312661,8.7762,9.001804,43.51748,7.755548,11.33678,23.284485,9.711892,31.519938,,24.348173
2020-12-01,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-02,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-03,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-04,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-07,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-08,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-09,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-10,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-11,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-14,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-15,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-16,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-17,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-18,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-21,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-22,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-23,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-24,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-28,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-29,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-30,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2020-12-31,20.356768,20.087833,18.084198,9.984036,13.464866,25.307146,30.45749,37.350197,75.28383,13.7276535,13.200468,31.34794,32.487614,21.974247,13.894444,26.975035,16.872492,9.78712,9.188758,11.251129,42.273254,9.147766,13.730547,18.763483,11.057658,31.77272,,26.719904
2021-01-04,22.93037,20.949171,19.679369,10.218597,13.647316,24.933054,30.818794,36.896492,84.84916,14.29354,12.730403,34.210518,34.114296,22.79073,14.307757,27.795275,15.823431,9.726779,8.84054,11.198789,43.579903,9.216587,14.932786,19.96342,10.644814,32.135986,,28.36837
2021-01-05,22.93037,20.949171,19.679369,10.218597,13.647316,24.933054,30.818794,36.896492,84.84916,14.29354,12.730403,34.210518,34.114296,22.79073,14.307757,27.795275,15.823431,9.726779,8.84054,11.198789,43.579903,9.216587,14.932786,19.96342,10.644814,32.135986,,28.36837
2021-01-06,22.93037,20.949171,19.679369,10.218597,13.647316,24.933054,30.818794,36.896492,84.84916,14.29354,12.730403,34.210518,34.114296,22.79073,14.307757,27.795275,15.823431,9.726779,8.84054,11.198789,43.579903,9.216587,14.932786,19.96342,10.644814,32.135986,,28.36837
