Date,LLY_NI,UNH_NI,JNJ_NI,ABBV_NI,MRK_NI,TMO_NI,ABT_NI,DHR_NI,ISRG_NI,AMGN_NI,PFE_NI,BSX_NI,SYK_NI,VRTX_NI,ELV_NI,MDT_NI,REGN_NI,BMY_NI,GILD_NI,CI_NI,ZTS_NI,CVS_NI,HCA_NI,BDX_NI,MCK_NI,A_NI,GEHC_NI,IQV_NI
2017-07-13,-0.05705045278137136,0.26068873731492265,0.07307717313568689,0.1525610427758399,-0.05808409189423494,0.08856070087609516,-0.4651972157772622,-0.17598589522164648,0.24052849411015584,0.09381929046563194,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.4410654634292266,-0.20912745165985167,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.2712646329508102,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.27912186379928317,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-14,-0.05705045278137136,0.26068873731492265,0.07307717313568689,0.1525610427758399,-0.05808409189423494,0.08856070087609516,-0.4651972157772622,-0.17598589522164648,0.24052849411015584,0.09381929046563194,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.4410654634292266,-0.20912745165985167,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.2712646329508102,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.27912186379928317,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-17,-0.05705045278137136,0.26068873731492265,0.07307717313568689,0.1525610427758399,-0.05808409189423494,0.08856070087609516,-0.4651972157772622,-0.17598589522164648,0.24052849411015584,0.09381929046563194,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.4410654634292266,-0.20912745165985167,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.2712646329508102,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.27912186379928317,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-18,-0.05705045278137136,0.26068873731492265,0.07307717313568689,0.1525610427758399,-0.05808409189423494,0.08856070087609516,-0.4651972157772622,-0.17598589522164648,0.24052849411015584,0.09381929046563194,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.4410654634292266,-0.20912745165985167,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.2712646329508102,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.27912186379928317,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-19,-0.05705045278137136,0.3119741100323625,0.09911182882519176,0.1525610427758399,-0.05808409189423494,0.08856070087609516,-0.4651972157772622,-0.17598589522164648,0.24052849411015584,0.09381929046563194,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.4410654634292266,-0.20912745165985167,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.2712646329508102,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.27912186379928317,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-20,-0.05705045278137136,0.3119741100323625,0.09911182882519176,0.1525610427758399,-0.05808409189423494,0.08856070087609516,-0.4651972157772622,-0.17598589522164648,0.24052849411015584,0.09381929046563194,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.4410654634292266,-0.20912745165985167,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.2712646329508102,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.27912186379928317,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-21,-0.05705045278137136,0.3119741100323625,0.09911182882519176,0.1525610427758399,-0.05808409189423494,0.08856070087609516,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09381929046563194,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.4410654634292266,-0.20912745165985167,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.2712646329508102,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.27912186379928317,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-24,-0.05705045278137136,0.3119741100323625,0.09911182882519176,0.1525610427758399,-0.05808409189423494,0.08856070087609516,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09381929046563194,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.4410654634292266,-0.20912745165985167,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.2712646329508102,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.27912186379928317,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-25,-0.05705045278137136,0.3119741100323625,0.09911182882519176,0.1525610427758399,-0.05808409189423494,0.08856070087609516,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09381929046563194,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.4410654634292266,-0.20912745165985167,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.2712646329508102,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.27912186379928317,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-26,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.1525610427758399,-0.05808409189423494,0.08856070087609516,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.4410654634292266,-0.20912745165985167,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.2712646329508102,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.19765002098195553,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-27,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.1525610427758399,-0.05808409189423494,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,-0.04976958525345622,-13.083333333333334,0.14454482279360667,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.32695850343979027,1.9614206981016533,-0.25284473265630736,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.19765002098195553,0.6234567901234568,1.268122270742358,0.2636165577342048,,-0.7989422663967115
2017-07-28,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.1525610427758399,-0.05808409189423494,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,-0.04976958525345622,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.32695850343979027,0.5657220894503243,-0.25284473265630736,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.19765002098195553,0.6234567901234568,1.0542602797795677,0.2636165577342048,,-0.7989422663967115
2017-07-31,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,-0.04976958525345622,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.32695850343979027,0.5657220894503243,-0.25284473265630736,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.19765002098195553,0.6234567901234568,1.0542602797795677,0.2636165577342048,,-0.7989422663967115
2017-08-01,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,-0.04976958525345622,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.32695850343979027,0.5657220894503243,-0.25284473265630736,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.19765002098195553,0.6234567901234568,1.0542602797795677,0.2636165577342048,,-0.7989422663967115
2017-08-02,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.32695850343979027,0.5657220894503243,-0.25284473265630736,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.19765002098195553,0.6234567901234568,1.0542602797795677,0.2636165577342048,,-0.7989422663967115
2017-08-03,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.32695850343979027,0.5657220894503243,-0.25284473265630736,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.19765002098195553,0.6234567901234568,1.0542602797795677,0.2636165577342048,,-0.7989422663967115
2017-08-04,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,-0.06442307692307692,1.4218289085545723,-0.0015634160641000586,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.2636165577342048,,-0.8285611667232696
2017-08-07,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.4218289085545723,-0.0015634160641000586,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.2636165577342048,,-0.8285611667232696
2017-08-08,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.4218289085545723,-0.0015634160641000586,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.2636165577342048,,-0.8285611667232696
2017-08-09,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.2636165577342048,,-0.8285611667232696
2017-08-10,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.2636165577342048,,-0.8285611667232696
2017-08-11,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.2636165577342048,,-0.8285611667232696
2017-08-14,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.2636165577342048,,-0.8285611667232696
2017-08-15,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.2636165577342048,,-0.8285611667232696
2017-08-16,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-17,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-18,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-21,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-22,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.13849632560768796,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-23,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-24,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-25,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-28,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-29,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-30,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-08-31,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-01,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-05,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-06,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-07,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-08,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-11,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-12,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-13,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-14,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-15,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-18,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-19,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-20,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-21,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-22,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-25,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
2017-09-26,-0.007664544385417126,0.3119741100323625,0.09911182882519176,0.15676625659050966,-0.008768511301636788,0.13336995056673498,-0.5025906735751295,-0.20056198226471567,0.20362724859923312,0.09969056908381542,0.183457355466514,-3.2840579710144926,0.04452690166975881,-1.937178713735067,-0.03523437499999993,0.12801535087719298,0.5874068187630097,0.5657220894503243,-0.25284473265630736,0.12337662337662338,1.2619047619047619,0.10708298407376363,0.19765002098195553,-0.3031634446397188,1.0542602797795677,0.3200836820083682,,-0.8285611667232696
