Date,IDXX_PE_FY1,EW_PE_FY1,COR_PE_FY1,CNC_PE_FY1,RMD_PE_FY1,MTD_PE_FY1,HUM_PE_FY1,BIIB_PE_FY1,DXCM_PE_FY1,CAH_PE_FY1,STE_PE_FY1,WST_PE_FY1,ZBH_PE_FY1,COO_PE_FY1,MRNA_PE_FY1,WAT_PE_FY1,MOH_PE_FY1,BAX_PE_FY1,HOLX_PE_FY1,LH_PE_FY1,DGX_PE_FY1,ALGN_PE_FY1,PODD_PE_FY1,RVTY_PE_FY1,VTRS_PE_FY1,UHS_PE_FY1,TECH_PE_FY1,TFX_PE_FY1,CTLT_PE_FY1,INCY_PE_FY1,CRL_PE_FY1,SOLV_PE_FY1,HSIC_PE_FY1,DVA_PE_FY1
2020-01-03,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-06,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-07,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-08,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-09,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-10,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-13,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-14,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-15,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-16,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-17,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-21,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-22,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-23,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-24,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-27,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-28,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-29,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-30,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-01-31,54.931374,41.645008,11.319907,14.230073,37.801476,34.999317,20.630379,8.96239,155.61177,10.056557,27.335007,47.85308,19.105944,25.050457,,26.503746,11.719586,24.715506,19.814142,15.025131,16.437145,51.753033,769.4551,23.821735,4.6724114,14.641419,44.345455,33.9651,28.568289,46.39105,23.320757,,19.341877,14.257835
2020-02-03,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-04,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-05,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-06,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-07,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-10,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-11,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-12,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-13,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-14,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-18,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-19,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-20,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-21,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-24,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-25,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-26,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-27,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-02-28,49.25216,35.116314,11.132922,14.219407,37.08178,33.408043,18.920929,8.248835,168.50345,10.169276,27.024748,49.64204,18.877937,27.046448,,25.410603,10.615227,26.287739,20.196922,15.582524,16.5735,38.28173,870.8204,20.246584,4.9815516,14.004364,42.4342,33.517952,30.992603,38.96824,23.587036,,19.987251,15.177573
2020-03-02,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-03,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-04,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-05,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-06,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-09,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-10,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-11,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-12,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-13,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-16,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-17,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-18,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-19,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-20,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-23,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-24,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-25,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-26,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-27,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-30,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-03-31,46.25352,32.69615,10.9489355,11.009165,37.07945,28.085596,17.172384,9.487567,124.28752,9.80454,28.2242,42.748436,16.866272,25.321707,,20.791742,10.464238,24.479258,17.774292,14.664428,15.936387,32.511925,324.93228,18.924252,3.8024147,11.559762,38.76097,26.505465,26.286057,34.92254,20.562885,,16.477398,12.879328
2020-04-01,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-02,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-03,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-06,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-07,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-08,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-09,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-13,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-14,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-15,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-16,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-17,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-20,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-21,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-22,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-23,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-24,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
2020-04-27,44.70404,32.407925,11.499174,12.53786,34.47285,29.062601,16.793392,9.714794,128.80656,8.976007,24.916779,44.648094,14.510369,21.26963,,20.061747,11.8525715,22.97162,13.617579,11.533791,13.684614,28.974432,315.99445,17.88695,3.3594403,9.326672,39.48624,23.615463,27.756613,33.09455,17.624645,,14.720586,12.475575
