date,JNJ_NI,LLY_NI,UNH_NI
2018-06-11,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-12,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-13,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-14,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-15,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-18,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-19,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-20,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-21,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-22,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-25,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-26,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-27,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-28,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-06-29,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-02,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-03,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-05,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-06,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-09,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-10,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-11,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-12,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-13,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-16,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-17,-0.9245683126325356,-0.4859377143641103,0.480865663763526
2018-07-18,-0.9160085705540252,-0.4859377143641103,0.4627528367044894
2018-07-19,-0.9160085705540252,-0.4859377143641103,0.4627528367044894
2018-07-20,-0.9160085705540252,-0.4859377143641103,0.4627528367044894
2018-07-23,-0.9160085705540252,-0.4859377143641103,0.4627528367044894
2018-07-24,-0.9160085705540252,-0.4859377143641103,0.4627528367044894
2018-07-25,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-07-26,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-07-27,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-07-30,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-07-31,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-01,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-02,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-03,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-06,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-07,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-08,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-09,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-10,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-13,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-14,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-15,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-16,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-17,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-20,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-21,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-22,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-23,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-24,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-27,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-28,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-29,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-30,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-08-31,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-04,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-05,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-06,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-07,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-10,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-11,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-12,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-13,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-14,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-17,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-18,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-19,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-20,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-21,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-24,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-25,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-26,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-27,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-09-28,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-01,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-02,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-03,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-04,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-05,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-08,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-09,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-10,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-11,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-12,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-15,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-16,-0.9160085705540252,-1.0587658357172047,0.4627528367044894
2018-10-17,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-10-18,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-10-19,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-10-22,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-10-23,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-10-24,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-10-25,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-10-26,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-10-29,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-10-30,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-10-31,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-11-01,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-11-02,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-11-05,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-11-06,-0.9025715549377644,-1.0587658357172047,0.4565797101449275
2018-11-07,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-08,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-09,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-12,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-13,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-14,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-15,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-16,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-19,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-20,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-21,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-23,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-26,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-27,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-28,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-29,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-11-30,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-03,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-04,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-06,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-07,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-10,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-11,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-12,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-13,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-14,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-17,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-18,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-19,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-20,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-21,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-24,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-26,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-27,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-28,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2018-12-31,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-02,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-03,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-04,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-07,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-08,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-09,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-10,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-11,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-14,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-15,-0.9025715549377644,-0.7976714915040907,0.4565797101449275
2019-01-16,-0.9025715549377644,-0.7976714915040907,0.1352528888046978
2019-01-17,-0.9025715549377644,-0.7976714915040907,0.1352528888046978
2019-01-18,-0.9025715549377644,-0.7976714915040907,0.1352528888046978
2019-01-22,-0.9025715549377644,-0.7976714915040907,0.1352528888046978
2019-01-23,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-01-24,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-01-25,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-01-28,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-01-29,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-01-30,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-01-31,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-02-01,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-02-04,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-02-05,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-02-06,10.766923076923076,-0.7976714915040907,0.1352528888046978
2019-02-07,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-08,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-11,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-12,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-13,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-14,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-15,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-19,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-20,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-21,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-22,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-25,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-26,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-27,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-02-28,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-01,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-04,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-05,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-06,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-07,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-08,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-11,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-12,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-13,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-14,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-15,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-18,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-19,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-20,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-21,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-22,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-25,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-26,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-27,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-28,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-03-29,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-01,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-02,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-03,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-04,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-05,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-08,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-09,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-10,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-11,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-12,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-15,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-16,10.766923076923076,-16.835374816266537,0.1352528888046978
2019-04-17,10.790361445783132,-16.835374816266537,0.1243093922651933
2019-04-18,10.790361445783132,-16.835374816266537,0.1243093922651933
2019-04-22,10.790361445783132,-16.835374816266537,0.1243093922651933
2019-04-23,10.790361445783132,-16.835374816266537,0.1243093922651933
2019-04-24,10.790361445783132,-16.835374816266537,0.1243093922651933
2019-04-25,10.790361445783132,-16.835374816266537,0.1243093922651933
2019-04-26,10.790361445783132,-16.835374816266537,0.1243093922651933
2019-04-29,10.790361445783132,-16.835374816266537,0.1243093922651933
2019-04-30,10.790361445783132,-16.835374816266537,0.1243093922651933
2019-05-01,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-02,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-03,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-06,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-07,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-08,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-09,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-10,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-13,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-14,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-15,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-16,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-17,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-20,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-21,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-22,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-23,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-24,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-28,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-29,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-30,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-05-31,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-03,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-04,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-05,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-06,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-07,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-10,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-11,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-12,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-13,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-14,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-17,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-18,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-19,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-20,10.790361445783132,1.2914331465172142,0.1243093922651933
2019-06-21,10.790361445783132,1.2914331465172142,0.1243093922651933
